Datetime,Month,Day,Weekday,Hour,Distance_km
2025-03-06 10:00:00,3,6,목요일,10,1.9568043195680425
2025-03-06 11:00:00,3,6,목요일,11,2.04949505049495
2025-03-06 12:00:00,3,6,목요일,12,2.1627837216278367
2025-03-06 13:00:00,3,6,목요일,13,2.0803919608039187
2025-03-06 14:00:00,3,6,목요일,14,2.142185781421857
2025-03-06 15:00:00,3,6,목요일,15,2.348165183481651
2025-03-06 16:00:00,3,6,목요일,16,2.5541445855414455
2025-03-06 17:00:00,3,6,목요일,17,2.801319868013198
2025-03-06 18:00:00,3,6,목요일,18,2.6159384061593833
2025-03-06 19:00:00,3,6,목요일,19,2.224577542245775
2025-03-06 20:00:00,3,6,목요일,20,1.8641135886411353
2025-03-06 21:00:00,3,6,목요일,21,1.5345465453454652
2025-03-06 22:00:00,3,6,목요일,22,1.297670232976702
2025-03-06 23:00:00,3,6,목요일,23,1.1431856814318566
2025-03-07 00:00:00,3,7,금요일,0,1.0150984901509847
2025-03-07 01:00:00,3,7,금요일,1,0.6587341265873412
2025-03-07 02:00:00,3,7,금요일,2,0.5723427657234276
2025-03-07 03:00:00,3,7,금요일,3,0.4751524847515248
2025-03-07 04:00:00,3,7,금요일,4,0.6263373662633736
2025-03-07 05:00:00,3,7,금요일,5,1.1014898510148985
2025-03-07 06:00:00,3,7,금요일,6,1.835816418358164
2025-03-07 07:00:00,3,7,금요일,7,2.591740825917408
2025-03-07 08:00:00,3,7,금요일,8,2.872512748725127
2025-03-07 09:00:00,3,7,금요일,9,2.4621537846215373
2025-03-07 10:00:00,3,7,금요일,10,2.0517948205179475
2025-03-07 11:00:00,3,7,금요일,11,2.1489851014898504
2025-03-07 12:00:00,3,7,금요일,12,2.2677732226777323
2025-03-07 13:00:00,3,7,금요일,13,2.181381861813818
2025-03-07 14:00:00,3,7,금요일,14,2.2461753824617534
2025-03-07 15:00:00,3,7,금요일,15,2.4621537846215373
2025-03-07 16:00:00,3,7,금요일,16,2.6781321867813217
2025-03-07 17:00:00,3,7,금요일,17,2.9373062693730625
2025-03-07 18:00:00,3,7,금요일,18,2.742925707429257
2025-03-07 19:00:00,3,7,금요일,19,2.332566743325667
2025-03-07 20:00:00,3,7,금요일,20,1.9546045395460452
2025-03-07 21:00:00,3,7,금요일,21,1.6090390960903909
2025-03-07 22:00:00,3,7,금요일,22,1.360663933606639
2025-03-07 23:00:00,3,7,금요일,23,1.1986801319868012
2025-03-08 00:00:00,3,8,토요일,0,0.7989201079892008
2025-03-08 01:00:00,3,8,토요일,1,0.5184481551844814
2025-03-08 02:00:00,3,8,토요일,2,0.4504549545045494
2025-03-08 03:00:00,3,8,토요일,3,0.3739626037396259
2025-03-08 04:00:00,3,8,토요일,4,0.4929507049295068
2025-03-08 05:00:00,3,8,토요일,5,0.8669133086691329
2025-03-08 06:00:00,3,8,토요일,6,1.4448555144485546
2025-03-08 07:00:00,3,8,토요일,7,2.0397960203979593
2025-03-08 08:00:00,3,8,토요일,8,2.2607739226077386
2025-03-08 09:00:00,3,8,토요일,9,1.9378062193780612
2025-03-08 10:00:00,3,8,토요일,10,1.6148385161483845
2025-03-08 11:00:00,3,8,토요일,11,1.691330866913308
2025-03-08 12:00:00,3,8,토요일,12,1.7848215178482147
2025-03-08 13:00:00,3,8,토요일,13,1.7168283171682825
2025-03-08 14:00:00,3,8,토요일,14,1.7678232176782316
2025-03-08 15:00:00,3,8,토요일,15,1.9378062193780612
2025-03-08 16:00:00,3,8,토요일,16,2.1077892210778915
2025-03-08 17:00:00,3,8,토요일,17,2.3117688231176876
2025-03-08 18:00:00,3,8,토요일,18,2.1587841215878405
2025-03-08 19:00:00,3,8,토요일,19,1.8358164183581638
2025-03-08 20:00:00,3,8,토요일,20,1.5383461653834611
2025-03-08 21:00:00,3,8,토요일,21,1.2663733626637332
2025-03-08 22:00:00,3,8,토요일,22,1.0708929107089287
2025-03-08 23:00:00,3,8,토요일,23,0.9434056594340564
2025-03-09 00:00:00,3,9,일요일,0,0.7049295070492948
2025-03-09 01:00:00,3,9,일요일,1,0.4574542545745424
2025-03-09 02:00:00,3,9,일요일,2,0.39746025397460244
2025-03-09 03:00:00,3,9,일요일,3,0.32996700329966994
2025-03-09 04:00:00,3,9,일요일,4,0.4349565043495649
2025-03-09 05:00:00,3,9,일요일,5,0.7649235076492349
2025-03-09 06:00:00,3,9,일요일,6,1.2748725127487248
2025-03-09 07:00:00,3,9,일요일,7,1.7998200179981996
2025-03-09 08:00:00,3,9,일요일,8,1.9948005199480048
2025-03-09 09:00:00,3,9,일요일,9,1.7098290170982895
2025-03-09 10:00:00,3,9,일요일,10,1.4248575142485747
2025-03-09 11:00:00,3,9,일요일,11,1.492350764923507
2025-03-09 12:00:00,3,9,일요일,12,1.574842515748425
2025-03-09 13:00:00,3,9,일요일,13,1.5148485151484847
2025-03-09 14:00:00,3,9,일요일,14,1.5598440155984397
2025-03-09 15:00:00,3,9,일요일,15,1.7098290170982895
2025-03-09 16:00:00,3,9,일요일,16,1.8598140185981398
2025-03-09 17:00:00,3,9,일요일,17,2.0397960203979597
2025-03-09 18:00:00,3,9,일요일,18,1.9048095190480947
2025-03-09 19:00:00,3,9,일요일,19,1.6198380161983799
2025-03-09 20:00:00,3,9,일요일,20,1.3573642635736423
2025-03-09 21:00:00,3,9,일요일,21,1.1173882611738823
2025-03-09 22:00:00,3,9,일요일,22,0.9449055094490548
2025-03-09 23:00:00,3,9,일요일,23,0.8324167583241675
2025-03-10 00:00:00,3,10,월요일,0,0.9869013098690127
2025-03-10 01:00:00,3,10,월요일,1,0.6404359564043594
2025-03-10 02:00:00,3,10,월요일,2,0.5564443555644434
2025-03-10 03:00:00,3,10,월요일,3,0.4619538046195379
2025-03-10 04:00:00,3,10,월요일,4,0.6089391060893908
2025-03-10 05:00:00,3,10,월요일,5,1.070892910708929
2025-03-10 06:00:00,3,10,월요일,6,1.7848215178482145
2025-03-10 07:00:00,3,10,월요일,7,2.5197480251974795
2025-03-10 08:00:00,3,10,월요일,8,2.7927207279272066
2025-03-10 09:00:00,3,10,월요일,9,2.393760623937605
2025-03-10 10:00:00,3,10,월요일,10,1.9948005199480043
2025-03-10 11:00:00,3,10,월요일,11,2.08929107089291
2025-03-10 12:00:00,3,10,월요일,12,2.2047795220477946
2025-03-10 13:00:00,3,10,월요일,13,2.1207879212078784
2025-03-10 14:00:00,3,10,월요일,14,2.1837816218378157
2025-03-10 15:00:00,3,10,월요일,15,2.393760623937605
2025-03-10 16:00:00,3,10,월요일,16,2.6037396260373957
2025-03-10 17:00:00,3,10,월요일,17,2.855714428557144
2025-03-10 18:00:00,3,10,월요일,18,2.6667333266673325
2025-03-10 19:00:00,3,10,월요일,19,2.267773222677732
2025-03-10 20:00:00,3,10,월요일,20,1.9003099690030991
2025-03-10 21:00:00,3,10,월요일,21,1.5643435656434352
2025-03-10 22:00:00,3,10,월요일,22,1.3228677132286768
2025-03-10 23:00:00,3,10,월요일,23,1.1653834616538343
2025-03-11 00:00:00,3,11,화요일,0,0.9399060093990598
2025-03-11 01:00:00,3,11,화요일,1,0.6099390060993899
2025-03-11 02:00:00,3,11,화요일,2,0.5299470052994699
2025-03-11 03:00:00,3,11,화요일,3,0.43995600439955995
2025-03-11 04:00:00,3,11,화요일,4,0.5799420057994199
2025-03-11 05:00:00,3,11,화요일,5,1.0198980101989799
2025-03-11 06:00:00,3,11,화요일,6,1.6998300169982996
2025-03-11 07:00:00,3,11,화요일,7,2.3997600239975996
2025-03-11 08:00:00,3,11,화요일,8,2.6597340265973397
2025-03-11 09:00:00,3,11,화요일,9,2.279772022797719
2025-03-11 10:00:00,3,11,화요일,10,1.8998100189980995
2025-03-11 11:00:00,3,11,화요일,11,1.9898010198980096
2025-03-11 12:00:00,3,11,화요일,12,2.0997900209979
2025-03-11 13:00:00,3,11,화요일,13,2.0197980201979795
2025-03-11 14:00:00,3,11,화요일,14,2.0797920207979197
2025-03-11 15:00:00,3,11,화요일,15,2.279772022797719
2025-03-11 16:00:00,3,11,화요일,16,2.4797520247975195
2025-03-11 17:00:00,3,11,화요일,17,2.71972802719728
2025-03-11 18:00:00,3,11,화요일,18,2.5397460253974597
2025-03-11 19:00:00,3,11,화요일,19,2.1597840215978397
2025-03-11 20:00:00,3,11,화요일,20,1.8098190180981897
2025-03-11 21:00:00,3,11,화요일,21,1.4898510148985098
2025-03-11 22:00:00,3,11,화요일,22,1.2598740125987398
2025-03-11 23:00:00,3,11,화요일,23,1.10988901109889
2025-03-12 00:00:00,3,12,수요일,0,0.9587041295870409
2025-03-12 01:00:00,3,12,수요일,1,0.6221377862213776
2025-03-12 02:00:00,3,12,수요일,2,0.5405459454054593
2025-03-12 03:00:00,3,12,수요일,3,0.4487551244875511
2025-03-12 04:00:00,3,12,수요일,4,0.5915408459154082
2025-03-12 05:00:00,3,12,수요일,5,1.0402959704029595
2025-03-12 06:00:00,3,12,수요일,6,1.7338266173382657
2025-03-12 07:00:00,3,12,수요일,7,2.447755224477551
2025-03-12 08:00:00,3,12,수요일,8,2.7129287071292865
2025-03-12 09:00:00,3,12,수요일,9,2.3253674632536736
2025-03-12 10:00:00,3,12,수요일,10,1.9378062193780614
2025-03-12 11:00:00,3,12,수요일,11,2.0295970402959695
2025-03-12 12:00:00,3,12,수요일,12,2.141785821417858
2025-03-12 13:00:00,3,12,수요일,13,2.060193980601939
2025-03-12 14:00:00,3,12,수요일,14,2.121387861213878
2025-03-12 15:00:00,3,12,수요일,15,2.3253674632536736
2025-03-12 16:00:00,3,12,수요일,16,2.5293470652934698
2025-03-12 17:00:00,3,12,수요일,17,2.774122587741225
2025-03-12 18:00:00,3,12,수요일,18,2.590540945905409
2025-03-12 19:00:00,3,12,수요일,19,2.2029797020297965
2025-03-12 20:00:00,3,12,수요일,20,1.8460153984601533
2025-03-12 21:00:00,3,12,수요일,21,1.51964803519648
2025-03-12 22:00:00,3,12,수요일,22,1.2850714928507145
2025-03-12 23:00:00,3,12,수요일,23,1.1320867913208676
2025-03-13 00:00:00,3,13,목요일,0,0.9681031896810316
2025-03-13 01:00:00,3,13,목요일,1,0.6282371762823716
2025-03-13 02:00:00,3,13,목요일,2,0.545845415458454
2025-03-13 03:00:00,3,13,목요일,3,0.4531546845315467
2025-03-13 04:00:00,3,13,목요일,4,0.5973402659734025
2025-03-13 05:00:00,3,13,목요일,5,1.0504949505049492
2025-03-13 06:00:00,3,13,목요일,6,1.7508249175082486
2025-03-13 07:00:00,3,13,목요일,7,2.4717528247175276
2025-03-13 08:00:00,3,13,목요일,8,2.73952604739526
2025-03-13 09:00:00,3,13,목요일,9,2.348165183481651
2025-03-13 10:00:00,3,13,목요일,10,1.9568043195680425
2025-03-13 11:00:00,3,13,목요일,11,2.04949505049495
2025-03-13 12:00:00,3,13,목요일,12,2.1627837216278367
2025-03-13 13:00:00,3,13,목요일,13,2.0803919608039187
2025-03-13 14:00:00,3,13,목요일,14,2.142185781421857
2025-03-13 15:00:00,3,13,목요일,15,2.348165183481651
2025-03-13 16:00:00,3,13,목요일,16,2.5541445855414455
2025-03-13 17:00:00,3,13,목요일,17,2.801319868013198
2025-03-13 18:00:00,3,13,목요일,18,2.6159384061593833
2025-03-13 19:00:00,3,13,목요일,19,2.224577542245775
2025-03-13 20:00:00,3,13,목요일,20,1.8641135886411353
2025-03-13 21:00:00,3,13,목요일,21,1.5345465453454652
2025-03-13 22:00:00,3,13,목요일,22,1.297670232976702
2025-03-13 23:00:00,3,13,목요일,23,1.1431856814318566
2025-03-14 00:00:00,3,14,금요일,0,1.0150984901509847
2025-03-14 01:00:00,3,14,금요일,1,0.6587341265873412
2025-03-14 02:00:00,3,14,금요일,2,0.5723427657234276
2025-03-14 03:00:00,3,14,금요일,3,0.4751524847515248
2025-03-14 04:00:00,3,14,금요일,4,0.6263373662633736
2025-03-14 05:00:00,3,14,금요일,5,1.1014898510148985
2025-03-14 06:00:00,3,14,금요일,6,1.835816418358164
2025-03-14 07:00:00,3,14,금요일,7,2.591740825917408
2025-03-14 08:00:00,3,14,금요일,8,2.872512748725127
2025-03-14 09:00:00,3,14,금요일,9,2.4621537846215373
2025-03-14 10:00:00,3,14,금요일,10,2.0517948205179475
2025-03-14 11:00:00,3,14,금요일,11,2.1489851014898504
2025-03-14 12:00:00,3,14,금요일,12,2.2677732226777323
2025-03-14 13:00:00,3,14,금요일,13,2.181381861813818
2025-03-14 14:00:00,3,14,금요일,14,2.2461753824617534
2025-03-14 15:00:00,3,14,금요일,15,2.4621537846215373
2025-03-14 16:00:00,3,14,금요일,16,2.6781321867813217
2025-03-14 17:00:00,3,14,금요일,17,2.9373062693730625
2025-03-14 18:00:00,3,14,금요일,18,2.742925707429257
2025-03-14 19:00:00,3,14,금요일,19,2.332566743325667
2025-03-14 20:00:00,3,14,금요일,20,1.9546045395460452
2025-03-14 21:00:00,3,14,금요일,21,1.6090390960903909
2025-03-14 22:00:00,3,14,금요일,22,1.360663933606639
2025-03-14 23:00:00,3,14,금요일,23,1.1986801319868012
2025-03-15 00:00:00,3,15,토요일,0,0.7989201079892008
2025-03-15 01:00:00,3,15,토요일,1,0.5184481551844814
2025-03-15 02:00:00,3,15,토요일,2,0.4504549545045494
2025-03-15 03:00:00,3,15,토요일,3,0.3739626037396259
2025-03-15 04:00:00,3,15,토요일,4,0.4929507049295068
2025-03-15 05:00:00,3,15,토요일,5,0.8669133086691329
2025-03-15 06:00:00,3,15,토요일,6,1.4448555144485546
2025-03-15 07:00:00,3,15,토요일,7,2.0397960203979593
2025-03-15 08:00:00,3,15,토요일,8,2.2607739226077386
2025-03-15 09:00:00,3,15,토요일,9,1.9378062193780612
2025-03-15 10:00:00,3,15,토요일,10,1.6148385161483845
2025-03-15 11:00:00,3,15,토요일,11,1.691330866913308
2025-03-15 12:00:00,3,15,토요일,12,1.7848215178482147
2025-03-15 13:00:00,3,15,토요일,13,1.7168283171682825
2025-03-15 14:00:00,3,15,토요일,14,1.7678232176782316
2025-03-15 15:00:00,3,15,토요일,15,1.9378062193780612
2025-03-15 16:00:00,3,15,토요일,16,2.1077892210778915
2025-03-15 17:00:00,3,15,토요일,17,2.3117688231176876
2025-03-15 18:00:00,3,15,토요일,18,2.1587841215878405
2025-03-15 19:00:00,3,15,토요일,19,1.8358164183581638
2025-03-15 20:00:00,3,15,토요일,20,1.5383461653834611
2025-03-15 21:00:00,3,15,토요일,21,1.2663733626637332
2025-03-15 22:00:00,3,15,토요일,22,1.0708929107089287
2025-03-15 23:00:00,3,15,토요일,23,0.9434056594340564
2025-03-16 00:00:00,3,16,일요일,0,0.7049295070492948
2025-03-16 01:00:00,3,16,일요일,1,0.4574542545745424
2025-03-16 02:00:00,3,16,일요일,2,0.39746025397460244
2025-03-16 03:00:00,3,16,일요일,3,0.32996700329966994
2025-03-16 04:00:00,3,16,일요일,4,0.4349565043495649
2025-03-16 05:00:00,3,16,일요일,5,0.7649235076492349
2025-03-16 06:00:00,3,16,일요일,6,1.2748725127487248
2025-03-16 07:00:00,3,16,일요일,7,1.7998200179981996
2025-03-16 08:00:00,3,16,일요일,8,1.9948005199480048
2025-03-16 09:00:00,3,16,일요일,9,1.7098290170982895
2025-03-16 10:00:00,3,16,일요일,10,1.4248575142485747
2025-03-16 11:00:00,3,16,일요일,11,1.492350764923507
2025-03-16 12:00:00,3,16,일요일,12,1.574842515748425
2025-03-16 13:00:00,3,16,일요일,13,1.5148485151484847
2025-03-16 14:00:00,3,16,일요일,14,1.5598440155984397
2025-03-16 15:00:00,3,16,일요일,15,1.7098290170982895
2025-03-16 16:00:00,3,16,일요일,16,1.8598140185981398
2025-03-16 17:00:00,3,16,일요일,17,2.0397960203979597
2025-03-16 18:00:00,3,16,일요일,18,1.9048095190480947
2025-03-16 19:00:00,3,16,일요일,19,1.6198380161983799
2025-03-16 20:00:00,3,16,일요일,20,1.3573642635736423
2025-03-16 21:00:00,3,16,일요일,21,1.1173882611738823
2025-03-16 22:00:00,3,16,일요일,22,0.9449055094490548
2025-03-16 23:00:00,3,16,일요일,23,0.8324167583241675
2025-03-17 00:00:00,3,17,월요일,0,0.9869013098690127
2025-03-17 01:00:00,3,17,월요일,1,0.6404359564043594
2025-03-17 02:00:00,3,17,월요일,2,0.5564443555644434
2025-03-17 03:00:00,3,17,월요일,3,0.4619538046195379
2025-03-17 04:00:00,3,17,월요일,4,0.6089391060893908
2025-03-17 05:00:00,3,17,월요일,5,1.070892910708929
2025-03-17 06:00:00,3,17,월요일,6,1.7848215178482145
2025-03-17 07:00:00,3,17,월요일,7,2.5197480251974795
2025-03-17 08:00:00,3,17,월요일,8,2.7927207279272066
2025-03-17 09:00:00,3,17,월요일,9,2.393760623937605
2025-03-17 10:00:00,3,17,월요일,10,1.9948005199480043
2025-03-17 11:00:00,3,17,월요일,11,2.08929107089291
2025-03-17 12:00:00,3,17,월요일,12,2.2047795220477946
2025-03-17 13:00:00,3,17,월요일,13,2.1207879212078784
2025-03-17 14:00:00,3,17,월요일,14,2.1837816218378157
2025-03-17 15:00:00,3,17,월요일,15,2.393760623937605
2025-03-17 16:00:00,3,17,월요일,16,2.6037396260373957
2025-03-17 17:00:00,3,17,월요일,17,2.855714428557144
2025-03-17 18:00:00,3,17,월요일,18,2.6667333266673325
2025-03-17 19:00:00,3,17,월요일,19,2.267773222677732
2025-03-17 20:00:00,3,17,월요일,20,1.9003099690030991
2025-03-17 21:00:00,3,17,월요일,21,1.5643435656434352
2025-03-17 22:00:00,3,17,월요일,22,1.3228677132286768
2025-03-17 23:00:00,3,17,월요일,23,1.1653834616538343
2025-03-18 00:00:00,3,18,화요일,0,0.9399060093990598
2025-03-18 01:00:00,3,18,화요일,1,0.6099390060993899
2025-03-18 02:00:00,3,18,화요일,2,0.5299470052994699
2025-03-18 03:00:00,3,18,화요일,3,0.43995600439955995
2025-03-18 04:00:00,3,18,화요일,4,0.5799420057994199
2025-03-18 05:00:00,3,18,화요일,5,1.0198980101989799
2025-03-18 06:00:00,3,18,화요일,6,1.6998300169982996
2025-03-18 07:00:00,3,18,화요일,7,2.3997600239975996
2025-03-18 08:00:00,3,18,화요일,8,2.6597340265973397
2025-03-18 09:00:00,3,18,화요일,9,2.279772022797719
2025-03-18 10:00:00,3,18,화요일,10,1.8998100189980995
2025-03-18 11:00:00,3,18,화요일,11,1.9898010198980096
2025-03-18 12:00:00,3,18,화요일,12,2.0997900209979
2025-03-18 13:00:00,3,18,화요일,13,2.0197980201979795
2025-03-18 14:00:00,3,18,화요일,14,2.0797920207979197
2025-03-18 15:00:00,3,18,화요일,15,2.279772022797719
2025-03-18 16:00:00,3,18,화요일,16,2.4797520247975195
2025-03-18 17:00:00,3,18,화요일,17,2.71972802719728
2025-03-18 18:00:00,3,18,화요일,18,2.5397460253974597
2025-03-18 19:00:00,3,18,화요일,19,2.1597840215978397
2025-03-18 20:00:00,3,18,화요일,20,1.8098190180981897
2025-03-18 21:00:00,3,18,화요일,21,1.4898510148985098
2025-03-18 22:00:00,3,18,화요일,22,1.2598740125987398
2025-03-18 23:00:00,3,18,화요일,23,1.10988901109889
2025-03-19 00:00:00,3,19,수요일,0,0.9587041295870409
2025-03-19 01:00:00,3,19,수요일,1,0.6221377862213776
2025-03-19 02:00:00,3,19,수요일,2,0.5405459454054593
2025-03-19 03:00:00,3,19,수요일,3,0.4487551244875511
2025-03-19 04:00:00,3,19,수요일,4,0.5915408459154082
2025-03-19 05:00:00,3,19,수요일,5,1.0402959704029595
2025-03-19 06:00:00,3,19,수요일,6,1.7338266173382657
2025-03-19 07:00:00,3,19,수요일,7,2.447755224477551
2025-03-19 08:00:00,3,19,수요일,8,2.7129287071292865
2025-03-19 09:00:00,3,19,수요일,9,2.3253674632536736
2025-03-19 10:00:00,3,19,수요일,10,1.9378062193780614
2025-03-19 11:00:00,3,19,수요일,11,2.0295970402959695
2025-03-19 12:00:00,3,19,수요일,12,2.141785821417858
2025-03-19 13:00:00,3,19,수요일,13,2.060193980601939
2025-03-19 14:00:00,3,19,수요일,14,2.121387861213878
2025-03-19 15:00:00,3,19,수요일,15,2.3253674632536736
2025-03-19 16:00:00,3,19,수요일,16,2.5293470652934698
2025-03-19 17:00:00,3,19,수요일,17,2.774122587741225
2025-03-19 18:00:00,3,19,수요일,18,2.590540945905409
2025-03-19 19:00:00,3,19,수요일,19,2.2029797020297965
2025-03-19 20:00:00,3,19,수요일,20,1.8460153984601533
2025-03-19 21:00:00,3,19,수요일,21,1.51964803519648
2025-03-19 22:00:00,3,19,수요일,22,1.2850714928507145
2025-03-19 23:00:00,3,19,수요일,23,1.1320867913208676
2025-03-20 00:00:00,3,20,목요일,0,0.9681031896810316
2025-03-20 01:00:00,3,20,목요일,1,0.6282371762823716
2025-03-20 02:00:00,3,20,목요일,2,0.545845415458454
2025-03-20 03:00:00,3,20,목요일,3,0.4531546845315467
2025-03-20 04:00:00,3,20,목요일,4,0.5973402659734025
2025-03-20 05:00:00,3,20,목요일,5,1.0504949505049492
2025-03-20 06:00:00,3,20,목요일,6,1.7508249175082486
2025-03-20 07:00:00,3,20,목요일,7,2.4717528247175276
2025-03-20 08:00:00,3,20,목요일,8,2.73952604739526
2025-03-20 09:00:00,3,20,목요일,9,2.348165183481651
2025-03-20 10:00:00,3,20,목요일,10,1.9568043195680425
2025-03-20 11:00:00,3,20,목요일,11,2.04949505049495
2025-03-20 12:00:00,3,20,목요일,12,2.1627837216278367
2025-03-20 13:00:00,3,20,목요일,13,2.0803919608039187
2025-03-20 14:00:00,3,20,목요일,14,2.142185781421857
2025-03-20 15:00:00,3,20,목요일,15,2.348165183481651
2025-03-20 16:00:00,3,20,목요일,16,2.5541445855414455
2025-03-20 17:00:00,3,20,목요일,17,2.801319868013198
2025-03-20 18:00:00,3,20,목요일,18,2.6159384061593833
2025-03-20 19:00:00,3,20,목요일,19,2.224577542245775
2025-03-20 20:00:00,3,20,목요일,20,1.8641135886411353
2025-03-20 21:00:00,3,20,목요일,21,1.5345465453454652
2025-03-20 22:00:00,3,20,목요일,22,1.297670232976702
2025-03-20 23:00:00,3,20,목요일,23,1.1431856814318566
2025-03-21 00:00:00,3,21,금요일,0,1.0150984901509847
2025-03-21 01:00:00,3,21,금요일,1,0.6587341265873412
2025-03-21 02:00:00,3,21,금요일,2,0.5723427657234276
2025-03-21 03:00:00,3,21,금요일,3,0.4751524847515248
2025-03-21 04:00:00,3,21,금요일,4,0.6263373662633736
2025-03-21 05:00:00,3,21,금요일,5,1.1014898510148985
2025-03-21 06:00:00,3,21,금요일,6,1.835816418358164
2025-03-21 07:00:00,3,21,금요일,7,2.591740825917408
2025-03-21 08:00:00,3,21,금요일,8,2.872512748725127
2025-03-21 09:00:00,3,21,금요일,9,2.4621537846215373
2025-03-21 10:00:00,3,21,금요일,10,2.0517948205179475
2025-03-21 11:00:00,3,21,금요일,11,2.1489851014898504
2025-03-21 12:00:00,3,21,금요일,12,2.2677732226777323
2025-03-21 13:00:00,3,21,금요일,13,2.181381861813818
2025-03-21 14:00:00,3,21,금요일,14,2.2461753824617534
2025-03-21 15:00:00,3,21,금요일,15,2.4621537846215373
2025-03-21 16:00:00,3,21,금요일,16,2.6781321867813217
2025-03-21 17:00:00,3,21,금요일,17,2.9373062693730625
2025-03-21 18:00:00,3,21,금요일,18,2.742925707429257
2025-03-21 19:00:00,3,21,금요일,19,2.332566743325667
2025-03-21 20:00:00,3,21,금요일,20,1.9546045395460452
2025-03-21 21:00:00,3,21,금요일,21,1.6090390960903909
2025-03-21 22:00:00,3,21,금요일,22,1.360663933606639
2025-03-21 23:00:00,3,21,금요일,23,1.1986801319868012
2025-03-22 00:00:00,3,22,토요일,0,0.7989201079892008
2025-03-22 01:00:00,3,22,토요일,1,0.5184481551844814
2025-03-22 02:00:00,3,22,토요일,2,0.4504549545045494
2025-03-22 03:00:00,3,22,토요일,3,0.3739626037396259
2025-03-22 04:00:00,3,22,토요일,4,0.4929507049295068
2025-03-22 05:00:00,3,22,토요일,5,0.8669133086691329
2025-03-22 06:00:00,3,22,토요일,6,1.4448555144485546
2025-03-22 07:00:00,3,22,토요일,7,2.0397960203979593
2025-03-22 08:00:00,3,22,토요일,8,2.2607739226077386
2025-03-22 09:00:00,3,22,토요일,9,1.9378062193780612
2025-03-22 10:00:00,3,22,토요일,10,1.6148385161483845
2025-03-22 11:00:00,3,22,토요일,11,1.691330866913308
2025-03-22 12:00:00,3,22,토요일,12,1.7848215178482147
2025-03-22 13:00:00,3,22,토요일,13,1.7168283171682825
2025-03-22 14:00:00,3,22,토요일,14,1.7678232176782316
2025-03-22 15:00:00,3,22,토요일,15,1.9378062193780612
2025-03-22 16:00:00,3,22,토요일,16,2.1077892210778915
2025-03-22 17:00:00,3,22,토요일,17,2.3117688231176876
2025-03-22 18:00:00,3,22,토요일,18,2.1587841215878405
2025-03-22 19:00:00,3,22,토요일,19,1.8358164183581638
2025-03-22 20:00:00,3,22,토요일,20,1.5383461653834611
2025-03-22 21:00:00,3,22,토요일,21,1.2663733626637332
2025-03-22 22:00:00,3,22,토요일,22,1.0708929107089287
2025-03-22 23:00:00,3,22,토요일,23,0.9434056594340564
2025-03-23 00:00:00,3,23,일요일,0,0.7049295070492948
2025-03-23 01:00:00,3,23,일요일,1,0.4574542545745424
2025-03-23 02:00:00,3,23,일요일,2,0.39746025397460244
2025-03-23 03:00:00,3,23,일요일,3,0.32996700329966994
2025-03-23 04:00:00,3,23,일요일,4,0.4349565043495649
2025-03-23 05:00:00,3,23,일요일,5,0.7649235076492349
2025-03-23 06:00:00,3,23,일요일,6,1.2748725127487248
2025-03-23 07:00:00,3,23,일요일,7,1.7998200179981996
2025-03-23 08:00:00,3,23,일요일,8,1.9948005199480048
2025-03-23 09:00:00,3,23,일요일,9,1.7098290170982895
2025-03-23 10:00:00,3,23,일요일,10,1.4248575142485747
2025-03-23 11:00:00,3,23,일요일,11,1.492350764923507
2025-03-23 12:00:00,3,23,일요일,12,1.574842515748425
2025-03-23 13:00:00,3,23,일요일,13,1.5148485151484847
2025-03-23 14:00:00,3,23,일요일,14,1.5598440155984397
2025-03-23 15:00:00,3,23,일요일,15,1.7098290170982895
2025-03-23 16:00:00,3,23,일요일,16,1.8598140185981398
2025-03-23 17:00:00,3,23,일요일,17,2.0397960203979597
2025-03-23 18:00:00,3,23,일요일,18,1.9048095190480947
2025-03-23 19:00:00,3,23,일요일,19,1.6198380161983799
2025-03-23 20:00:00,3,23,일요일,20,1.3573642635736423
2025-03-23 21:00:00,3,23,일요일,21,1.1173882611738823
2025-03-23 22:00:00,3,23,일요일,22,0.9449055094490548
2025-03-23 23:00:00,3,23,일요일,23,0.8324167583241675
2025-03-24 00:00:00,3,24,월요일,0,0.9869013098690127
2025-03-24 01:00:00,3,24,월요일,1,0.6404359564043594
2025-03-24 02:00:00,3,24,월요일,2,0.5564443555644434
2025-03-24 03:00:00,3,24,월요일,3,0.4619538046195379
2025-03-24 04:00:00,3,24,월요일,4,0.6089391060893908
2025-03-24 05:00:00,3,24,월요일,5,1.070892910708929
2025-03-24 06:00:00,3,24,월요일,6,1.7848215178482145
2025-03-24 07:00:00,3,24,월요일,7,2.5197480251974795
2025-03-24 08:00:00,3,24,월요일,8,2.7927207279272066
2025-03-24 09:00:00,3,24,월요일,9,2.393760623937605
2025-03-24 10:00:00,3,24,월요일,10,1.9948005199480043
2025-03-24 11:00:00,3,24,월요일,11,2.08929107089291
2025-03-24 12:00:00,3,24,월요일,12,2.2047795220477946
2025-03-24 13:00:00,3,24,월요일,13,2.1207879212078784
2025-03-24 14:00:00,3,24,월요일,14,2.1837816218378157
2025-03-24 15:00:00,3,24,월요일,15,2.393760623937605
2025-03-24 16:00:00,3,24,월요일,16,2.6037396260373957
